                        subject_context                                                                  name operation                                   object_context  reference_result  medusa_result
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                            /usr/bin/w     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/bzegrep     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                     /usr/bin/pwqcheck     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                    /usr/bin/pwqfilter     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/bin/pwqgen     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                /usr/bin/nl-class-list     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/bin/teamnl     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/skill     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/snice     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/fuse2fs     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                   /usr/bin/lowntfs-3g     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/ntfs-3g     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                /usr/bin/ntfs-3g.probe     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                      /usr/bin/pidwait     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                        /usr/bin/watch     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                          /usr/bin/tbl     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                     /usr/bin/readtags     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                       /usr/bin/bzdiff     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                               /usr/bin/genl-ctrl-list     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                         /usr/bin/pigz     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                             /usr/bin/source-highlight     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                       /usr/bin/src-hilite-lesspipe.sh     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                                /usr/bin/nf-exp-delete     write                       system_u:object_r:bin_t:s0                 0              0
system_u:system_r:sshd_t:s0-s0:c0.c1023                                         /usr/bin/nl-link-name2ifindex     write                       system_u:object_r:bin_t:s0                 0              0
