                        subject_context                                           name operation                                   object_context  reference_result  medusa_result
system_u:system_r:sshd_t:s0-s0:c0.c1023                                     /run/samba     write              system_u:object_r:smbd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /run/rpcbind      read           system_u:object_r:rpcbind_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /run/rpcbind     write           system_u:object_r:rpcbind_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /run/postgresql      read        system_u:object_r:postgresql_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /run/postgresql     write        system_u:object_r:postgresql_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /run/console      read           system_u:object_r:pam_var_console_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /run/console     write           system_u:object_r:pam_var_console_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                     /run/mdadm      read             system_u:object_r:mdadm_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                     /run/mdadm     write             system_u:object_r:mdadm_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /run/setrans      read           system_u:object_r:setrans_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /run/setrans     write           system_u:object_r:setrans_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /run/cockpit      read           system_u:object_r:cockpit_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /run/cockpit     write           system_u:object_r:cockpit_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                      /run/abrt      read              system_u:object_r:abrt_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                      /run/abrt     write              system_u:object_r:abrt_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /run/initctl      read                   system_u:object_r:initctl_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /run/initctl     write                   system_u:object_r:initctl_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                           /run/dmeventd-client      read               system_u:object_r:lvm_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                           /run/dmeventd-client     write               system_u:object_r:lvm_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                           /run/dmeventd-server      read               system_u:object_r:lvm_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                           /run/dmeventd-server     write               system_u:object_r:lvm_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                     /run/mount      read             system_u:object_r:mount_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                     /run/mount     write             system_u:object_r:mount_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                      /run/fsck      read             system_u:object_r:fsadm_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                      /run/fsck     write             system_u:object_r:fsadm_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                       /run/lvm      read               system_u:object_r:lvm_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                       /run/lvm     write               system_u:object_r:lvm_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                  /run/plymouth      read         system_u:object_r:plymouthd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                  /run/plymouth     write         system_u:object_r:plymouthd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                            /run/NetworkManager      read    system_u:object_r:NetworkManager_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                            /run/NetworkManager     write    system_u:object_r:NetworkManager_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                      /run/udev      read              system_u:object_r:udev_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                      /run/dbus      read      system_u:object_r:system_dbusd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                      /run/dbus     write      system_u:object_r:system_dbusd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                       /run/log      read           system_u:object_r:syslogd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                       /run/log     write           system_u:object_r:syslogd_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                      /run/lock      read                  system_u:object_r:var_lock_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                      /run/lock     write                  system_u:object_r:var_lock_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /run/systemd     write              system_u:object_r:init_var_run_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /proc/sys/debug      read                    system_u:object_r:sysctl_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                  /proc/sys/dev      read                system_u:object_r:sysctl_dev_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /proc/sys/user      read                    system_u:object_r:sysctl_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /proc/sys/vm      read                 system_u:object_r:sysctl_vm_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                           /usr/bin/dbus-broker      read                system_u:object_r:dbusd_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /usr/bin/gpasswd      read             system_u:object_r:groupadd_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                              /usr/bin/loadkeys      read             system_u:object_r:loadkeys_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                         /usr/bin/dnsdomainname      read             system_u:object_r:hostname_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                            /usr/bin/domainname      read             system_u:object_r:hostname_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                              /usr/bin/hostname      read             system_u:object_r:hostname_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                         /usr/bin/nisdomainname      read             system_u:object_r:hostname_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                          /usr/bin/ypdomainname      read             system_u:object_r:hostname_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /usr/bin/vlock      read                system_u:object_r:vlock_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                  /usr/bin/kmod      read                 system_u:object_r:kmod_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                    /usr/bin/dbus-broker-launch      read                system_u:object_r:dbusd_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                           /usr/bin/checkpolicy      read          system_u:object_r:checkpolicy_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /usr/bin/teamd      read       system_u:object_r:NetworkManager_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /usr/bin/dmesg      read                system_u:object_r:dmesg_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023              /usr/bin/pkla-check-authorization      read       system_u:object_r:policykit_auth_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /usr/bin/crontab      read              system_u:object_r:crontab_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                            /usr/bin/ssh-keygen      read           system_u:object_r:ssh_keygen_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                            /usr/bin/traceroute      read           system_u:object_r:traceroute_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                          /usr/bin/systemd-hwdb      read         system_u:object_r:systemd_hwdb_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                           /usr/bin/traceroute6      read           system_u:object_r:traceroute_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                      /usr/bin/systemd-tmpfiles      read     system_u:object_r:systemd_tmpfiles_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /usr/bin/arping      read             system_u:object_r:netutils_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                            /usr/bin/journalctl      read           system_u:object_r:journalctl_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /usr/bin/udevadm      read                 system_u:object_r:udev_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                             /usr/bin/tracepath      read           system_u:object_r:traceroute_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /usr/bin/rpmdb      read                system_u:object_r:rpmdb_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                             /usr/bin/rpmverify      read                  system_u:object_r:rpm_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                  /usr/bin/ping      read                 system_u:object_r:ping_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                    /usr/bin/su      read                   system_u:object_r:su_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /usr/bin/rpm      read                  system_u:object_r:rpm_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                              /usr/bin/rpmquery      read                  system_u:object_r:rpm_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                  /usr/bin/sudo      read                 system_u:object_r:sudo_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                /usr/bin/gdk-pixbuf-thumbnailer      read                system_u:object_r:thumb_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /usr/bin/rpcbind      read              system_u:object_r:rpcbind_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                              /usr/bin/plymouth      read             system_u:object_r:plymouth_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                              /usr/bin/sudoedit      read                 system_u:object_r:sudo_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /usr/bin/ssh      read                  system_u:object_r:ssh_exec_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                   /usr/bin/dnf      read                  system_u:object_r:rpm_exec_t:s0                 0              1
