                        subject_context                                      name operation                                   object_context  reference_result  medusa_result
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty17      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty16      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty15      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty14      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty13      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty12      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty11      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/tty10      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/tty9      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/tty8      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/tty7      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/tty6      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/tty5      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/tty4      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/tty3      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/tty2      read       unconfined_u:object_r:user_tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/tty1      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/vcsa1      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                /dev/vcsu1      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/vcs1      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/vcsa      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/vcsu      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                  /dev/vcs      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/tty0      read                system_u:object_r:tty_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                              /dev/console      read            system_u:object_r:console_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                  /dev/tty      read                    system_u:object_r:devtty_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/kmsg      read               system_u:object_r:kmsg_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                              /dev/urandom      read            system_u:object_r:urandom_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                               /dev/random      read             system_u:object_r:random_device_t:s0                 0              1
system_u:system_r:sshd_t:s0-s0:c0.c1023                                 /dev/full      read               system_u:object_r:null_device_t:s0                 0              1
