             subject_context                                                         name operation                               object_context  reference_result  medusa_result
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/7f/b56e5f1bafc4d2c1cc527ccc5716f53c4bb046      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/7f/d8299b0083c7edb68b30c2d1aeb8425bc3bc1d      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/7f/e1d9a2ef434bbe4064a8bf20108e0669d37a56      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/82/37ccbb860070c2aea9d74ed39f7d142248f5ac      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/8e/79d4a4dc7eb2d56041661ea7bc2a8460937180      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/92/c407f616b8d70acfb292a87cf0c279d8e756f7      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/92/cee7fca75688ebf505433c1f905b31eb0b6be8      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/97/cf1738c920f99d6ca71825f6f39804a45d9be2      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/9a/9b258959df869f6b855e4dae26d0fa2a3d03a0      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/9e/9cf38db72721f77544775da04da731458a82be      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/9f/8cebe248e97f1c6a1f70b3952538ce3c81d3ca      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/a0/306ac1b8bd8bfa81153add42cedb6436a57dc8      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/a2/f29a13eb36638e4061af60496f5c05cf8294ca      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/a3/cd8ef9bb6fa1a44cd1291d0df422f012c73885      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/a6/a3858bb526998121e30aa29a5fadd48b876665      read     system_u:object_r:httpd_suexec_exec_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/b3/b3b796517087767a85d4966b75f40162cc880f      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/b4/a104a0e54c23be525d49ebde0dfbe620d5408b      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/b5/51450b676582dfc78ee0614702dbf937bda744      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/b6/17f7d8b1ffbc8495eb4caaf655f90f03928ff3      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/b6/3dd2b5e133ea175131114840df9c994cdd5020      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/bf/8f6f6509ed327c9e5a1749ed77d10d7bd3e054      read         system_u:object_r:httpd_modules_t:s0                 1              0
system_u:system_r:httpd_t:s0 /usr/lib/.build-id/c0/0c7889ca5e686b7ebc35143a5835577386a206      read         system_u:object_r:httpd_modules_t:s0                 1              0
