                      subject_context                                                                  name operation                                         object_context  reference_result  medusa_result
system_u:system_r:postfix_master_t:s0                                                          /etc/inputrc     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                             /etc/motd     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                         /etc/networks     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                           /etc/passwd     write                     system_u:object_r:passwd_file_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                         /etc/printcap      read                    system_u:object_r:cupsd_rw_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                         /etc/printcap     write                    system_u:object_r:cupsd_rw_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/profile     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/protocols     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                         /etc/services     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                           /etc/shadow      read                          system_u:object_r:shadow_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                           /etc/shadow     write                          system_u:object_r:shadow_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                           /etc/shells     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                           /etc/subgid     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                           /etc/subuid     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/ld.so.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                              /etc/rpc     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/gdbinit     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/ld.so.cache     write                 unconfined_u:object_r:ld_so_cache_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/crontab      read               system_u:object_r:system_cron_spool_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/crontab     write               system_u:object_r:system_cron_spool_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                    /etc/libaudit.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                              /etc/lvm      read                         system_u:object_r:lvm_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                              /etc/lvm     write                         system_u:object_r:lvm_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/xattr.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                            /etc/magic     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                           /etc/cron.d      read               system_u:object_r:system_cron_spool_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                           /etc/cron.d     write               system_u:object_r:system_cron_spool_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                 /etc/request-key.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                           /etc/dbus-1     write                       system_u:object_r:dbusd_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/GREP_COLORS     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/DIR_COLORS     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/selinux      read                  system_u:object_r:selinux_config_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/selinux     write                  system_u:object_r:selinux_config_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/rsyslog.d      read                     system_u:object_r:syslog_conf_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/rsyslog.d     write                     system_u:object_r:syslog_conf_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/krb5.conf     write                       system_u:object_r:krb5_conf_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/cron.deny     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                              /etc/gdm      read                         system_u:object_r:xdm_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                              /etc/gdm     write                         system_u:object_r:xdm_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                           /etc/bindresvport.blacklist     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/netconfig     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                            /etc/audit      read                      system_u:object_r:auditd_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                            /etc/audit     write                      system_u:object_r:auditd_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/adjtime      read                         system_u:object_r:adjtime_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/adjtime     write                         system_u:object_r:adjtime_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/anacrontab     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                    /etc/sestatus.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                     /etc/rsyslog.conf      read                     system_u:object_r:syslog_conf_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                     /etc/rsyslog.conf     write                     system_u:object_r:syslog_conf_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/dracut.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                            /etc/samba     write                       system_u:object_r:samba_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/multipath      read                    system_u:object_r:lvm_metadata_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/multipath     write                    system_u:object_r:lvm_metadata_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                   /etc/logrotate.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                              /etc/usb_modeswitch.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/inittab     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/machine-id     write                       system_u:object_r:machineid_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                             /etc/sssd      read                       system_u:object_r:sssd_conf_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                             /etc/sssd     write                       system_u:object_r:sssd_conf_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                     /etc/cron.monthly     write                             system_u:object_r:bin_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                   /etc/NetworkManager      read              system_u:object_r:NetworkManager_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                   /etc/NetworkManager     write              system_u:object_r:NetworkManager_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/favicon.png     write                             system_u:object_r:usr_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/kdump.conf      read                       system_u:object_r:kdump_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/kdump.conf     write                       system_u:object_r:kdump_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                         /etc/makedumpfile.conf.sample     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                           /etc/wgetrc     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/pinforc     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/firewalld      read                system_u:object_r:firewalld_etc_rw_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/firewalld     write                system_u:object_r:firewalld_etc_rw_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/exports.d      read                         system_u:object_r:exports_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/exports.d     write                         system_u:object_r:exports_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                         /etc/nfs.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                    /etc/nfsmount.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/grub2.cfg     write                            system_u:object_r:boot_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                               /etc/opensc-x86_64.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/opensc.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/at.deny     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/chrony.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/chrony.keys      read                    system_u:object_r:chronyd_keys_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/chrony.keys     write                    system_u:object_r:chronyd_keys_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                           /etc/mcelog      read                      system_u:object_r:mcelog_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                           /etc/mcelog     write                      system_u:object_r:mcelog_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/dnsmasq.d      read                     system_u:object_r:dnsmasq_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/dnsmasq.d     write                     system_u:object_r:dnsmasq_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                     /etc/dnsmasq.conf      read                     system_u:object_r:dnsmasq_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                     /etc/dnsmasq.conf     write                     system_u:object_r:dnsmasq_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/rsyncd.conf      read                       system_u:object_r:rsync_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/rsyncd.conf     write                       system_u:object_r:rsync_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/man_db.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                    /etc/updatedb.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/whois.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/mailcap     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/mime.types     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/resolv.conf     write                        system_u:object_r:net_conf_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                    /etc/nsswitch.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/localtime     write                          system_u:object_r:locale_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/locale.conf     write                          system_u:object_r:locale_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                    /etc/vconsole.conf     write                          system_u:object_r:locale_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                         /etc/hostname     write                    system_u:object_r:hostname_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                         /etc/.updated     write                     system_u:object_r:etc_runtime_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/asound.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                   /etc/appstream.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/fuse.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/rygel.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                   /etc/Trolltech.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /etc/flexiblasrc     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /etc/papersize     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                            /etc/vimrc     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /etc/gtags.conf     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                            /etc/gconf      read                       system_u:object_r:gconf_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                            /etc/gconf     write                       system_u:object_r:gconf_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /etc/postfix     write                     system_u:object_r:postfix_etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                            /etc/httpd      read                    system_u:object_r:httpd_config_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                            /etc/httpd     write                    system_u:object_r:httpd_config_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                       /proc/sys/debug     write                          system_u:object_r:sysctl_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                         /proc/sys/dev     write                      system_u:object_r:sysctl_dev_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /proc/sys/fs     write                       system_u:object_r:sysctl_fs_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                      /proc/sys/kernel     write                   system_u:object_r:sysctl_kernel_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                         /proc/sys/net     write                      system_u:object_r:sysctl_net_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                        /proc/sys/user     write                          system_u:object_r:sysctl_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                          /proc/sys/vm     write                       system_u:object_r:sysctl_vm_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                                   /run/systemd/userdb     write         system_u:object_r:systemd_userdbd_runtime_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                           /etc/authselect/system-auth     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                         /etc/authselect/password-auth     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                      /etc/authselect/fingerprint-auth     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                        /etc/authselect/smartcard-auth     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                             /etc/authselect/postlogin     write                             system_u:object_r:etc_t:s0                 0              0
system_u:system_r:postfix_master_t:s0                                         /etc/authselect/nsswitch.conf     write                             system_u:object_r:etc_t:s0                 0              0
