             subject_context                                                         name operation                                object_context  reference_result  medusa_result
system_u:system_r:httpd_t:s0                                           /usr/sbin/pwunconv      read      system_u:object_r:admin_passwd_exec_t:s0                 1              0
system_u:system_r:httpd_t:s0                                               /usr/sbin/mkfs      read             system_u:object_r:fsadm_exec_t:s0                 1              0
system_u:system_r:httpd_t:s0                                              /usr/sbin/capsh      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                             /usr/sbin/getcap      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                           /usr/sbin/getpcaps      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                             /usr/sbin/setcap      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                             /usr/sbin/e2fsck      read             system_u:object_r:fsadm_exec_t:s0                 1              0
system_u:system_r:httpd_t:s0                                           /usr/sbin/fsck.fat      read             system_u:object_r:fsadm_exec_t:s0                 1              0
system_u:system_r:httpd_t:s0                                            /usr/sbin/adduser      read           system_u:object_r:useradd_exec_t:s0                 1              0
system_u:system_r:httpd_t:s0                                       /usr/sbin/alternatives      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                /usr/sbin/update-alternatives      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                            /usr/sbin/e2image      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                           /usr/sbin/groupmod      read          system_u:object_r:groupadd_exec_t:s0                 1              0
system_u:system_r:httpd_t:s0                                              /usr/sbin/nstat      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                   /usr/sbin/sasldblistusers2      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                        /usr/sbin/saslpasswd2      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                            /usr/sbin/e2label      read             system_u:object_r:fsadm_exec_t:s0                 1              0
system_u:system_r:httpd_t:s0                                              /usr/sbin/grpck      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                               /usr/sbin/tipc      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                   /usr/sbin/key.dns_resolver      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                        /usr/sbin/request-key      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                       /usr/sbin/mklost+found      read                    system_u:object_r:bin_t:s0                 1              0
system_u:system_r:httpd_t:s0                                          /usr/sbin/resize2fs      read             system_u:object_r:fsadm_exec_t:s0                 1              0
system_u:system_r:httpd_t:s0                                          /usr/sbin/fsck.vfat      read             system_u:object_r:fsadm_exec_t:s0                 1              0
system_u:system_r:httpd_t:s0                                           /usr/sbin/groupdel      read          system_u:object_r:groupadd_exec_t:s0                 1              0
